;country;crop_name;crop_id;uncertainty_indicator;odds_ratio_days_heatwave;odds_ratio_days_coldwave;odds_ratio_days_drought;odds_ratio_days_flood;odds_ratio_exp_area_heatwaves;odds_ratio_exp_area_coldwaves;odds_ratio_exp_area_droughts;odds_ratio_exp_area_floods;max_likelihood_pseudo_R2;Wald_Test_p_val_days_heatwave;Wald_Test_p_val_days_coldwave;Wald_Test_p_val_days_drought;Wald_Test_p_val_days_flood;Wald_Test_p_val_exp_area_heatwaves;Wald_Test_p_val_exp_area_coldwaves;Wald_Test_p_val_exp_area_droughts;Wald_Test_p_val_exp_area_floods
39;BG;Sunflower seed;I1120;0.304;0.996534481785621;1.04485499371352;0.983086997815425;0.977927374576587;1.490657364904;0.424950424597365;2.53044590050537;1.57611776001886;0.256548369068557;0.922953615932104;0.194275388583033;0.185158048920726;0.305668297045339;0.547449204073493;0.193828688152579;0.136294118740586;0.167790669028276
84;DK;Barley;C1300;1;0.982942084424471;0.992983360061627;1.04625138336425;NA;1.16577502837733;1.07024597200697;0.20964121799697;NA;0.253891599966479;0.450542638504342;0.470678866315959;0.0136699529106568;1;NA;0.707294222074108;0.819615505459815;1
96;FI;Wheat & spelt;C1100;0.109;0.994512254384823;1.00604705446458;1.01895733166571;0.695613776697613;1.56936915398711;1.05602040618623;0.487530597298408;NA;0.253102220302855;0.798324666484373;0.592595819403831;0.2509451926548;0.441714445057525;0.269452372013786;0.851553958087127;0.317742541041201;1
74;CZ;Fibre flax;I2100;0.152;0.970552528834489;0.987717837520536;1.0062938205741;0.991317126992943;1.65483600966103;1.67713051193734;0.864645775031102;1.39771604590689;0.252337331027657;0.242129174108095;0.47899502475635;0.288951849760332;0.548838714109354;0.29850374713286;0.173696934858038;0.639790177782643;0.161192467917801
66;CZ;Barley;C1300;0.565;0.977200806435175;0.995547887146226;1.00272480362215;1.03280581637333;1.50136743991144;1.13448357955495;1.0265383508351;0.828832622150176;0.251008141331241;0.36504091182561;0.797729683405211;0.643403990709852;0.0322889031340626;0.400571374007995;0.73653863437534;0.932774401322817;0.427479049212352
187;LT;Sugar beet;R2000;0.348;1.03033468079132;0.976342181511806;1.00811259365541;1.61789332160715;0.896069660253779;1.90707023788299;0.505441559146121;0.209975741884827;0.250931632927677;0.437563418516745;0.281207030258846;0.689348440547028;0.447192737772785;0.865091292427048;0.189379905089743;0.494847746299604;0.34606670362433
170;IT;Sorghum;C1700;0.238900060804022;1.00535150515017;1.04382368986388;1.00580670165368;0.961637094782493;1.05912649490522;0.55018773448511;0.771679371692496;1.30994769452137;0.250875251020817;0.750898108903531;0.317720810768952;0.691345824807322;0.394072588279959;0.890472539651395;0.500324650318348;0.697902997377228;0.313549391748454
212;PL;Green plants fodder;G0000;0.109;1.00961192166551;0.998097123969595;0.99138329300324;1.73437022720929;0.936730451002341;0.786917976986436;1.64891181723704;0.571534293307343;0.250524068995951;0.831201463109493;0.930365460913261;0.506249905172694;0.0675370553879278;0.92904075393525;0.645990889232232;0.492794243535188;0.377733521705432
227;RO;Wheat & spelt;C1100;0.109;1.00126454771484;0.971649237542837;1.01889519517933;1.00283529483954;1.18741280016853;2.2799271461298;0.425666915427493;0.88730156032149;0.249391323356428;0.963339790477633;0.248539312766481;0.225316461855659;0.887505924399814;0.761025918666355;0.143661869360106;0.361248776825869;0.638624340096861
147;HU;Roots & tubers;R0000;0.043;1.02118284660599;1.00304058974212;1.00171860128212;1.00017092009334;0.683466686678678;0.715978430126729;1.26713912323866;0.929220937035347;0.247860724990973;0.364070746187164;0.874354280984099;0.84731391423598;0.998580567165018;0.3806636846322;0.442212079325473;0.661570692934031;0.882663397315761
159;IE;Wheat & spelt;C1100;0.543;0.98458297992258;0.986444729353884;0.992018479931878;1.03508776789549;1.58873487933315;1.35630190619019;1.1493751134973;1.30374201058633;0.247621898465034;0.658661676664932;0.425314673897066;0.473568394820203;0.513155187038308;0.418537823559828;0.513836960383445;0.80200992549018;0.479875345409763
234;RO;Soy beans;I1130;0.565;1.00570140191494;0.998161643013808;1.00335019909998;0.994297708693571;1.29510483022939;1.02869862237891;0.995670156558949;0.875879650617862;0.245035768511993;0.835280632334291;0.942177174750638;0.777694703877888;0.771226808653852;0.640356923536033;0.960741351324415;0.995075420352148;0.592359635852697
264;ES;Potatoes;R1000;0.935;0.991654291459152;1.01719351872377;0.997722820603735;0.844358787226782;0.702077955270885;0.731009314812129;1.84884736985365;1.28770920457891;0.243491357721507;0.761895909927767;0.844004284220299;0.865835687041723;0.510294970204708;0.581868725757952;0.847154077945652;0.452192024566339;0.715705341623436
281;SE;Maize;C1500;0.217;0.996308201680482;1.01669730250912;1.02769143815257;NA;1.07039529708427;0.691623862872604;0.250149655095578;NA;0.241811340337048;0.840030352367725;0.0578735754595499;0.0347088465590725;1;NA;0.838081236779335;0.119765935973379;1
90;DK;Green plants fodder;G0000;0.196;1.00118712170777;1.01090418640746;1.03666439084846;NA;0.923869433749248;0.880546389975338;0.312651776331947;NA;0.24067961510029;0.958688479132001;0.273252819645279;0.0477058255906682;1;NA;0.847503282328124;0.672175330902413;1
207;PL;Sugar beet;R2000;0.486403225823944;1.07611073914193;0.995222222233347;0.997174218643967;0.977855036967882;0.417066881585337;1.1284290694762;1.12301877376669;0.784794018069255;0.239675851433525;0.0735126463681888;0.815722305287393;0.800406206428976;0.920360103918403;0.199688295714864;0.806677526049214;0.861425837975089;0.67983714257941
219;PT;Oats;C1400;0.478;0.986108987304396;0.985437828258054;1.01557140946928;0.970263148237955;1.0048262128691;NA;0.415862812597492;0.854766148708676;0.239476992469243;0.737909803996699;0.64655893423514;0.0392033502132455;0.698401162710352;0.993689032801582;1;NA;0.0470486147586274
223;PT;Sunflower seed;I1120;0.826;0.952954637967492;0.985425070840744;0.992882353635151;0.959387340686016;2.09028680240323;NA;2.15229569993605;1.34792323643371;0.237620682831473;0.254077817105451;0.646669475331376;0.328260968521216;0.595443262847851;0.231644622939955;1;NA;0.080915620841043
177;IT;Tobacco;I3000;0.642917302630333;0.977990041022799;1.01353077997113;1.03104755854462;0.981969001868317;1.3478048804483;0.678402921494886;0.33869029443928;0.780996655667965;0.236302292451119;0.319653550316301;0.780109221469387;0.0964598506128664;0.642885484608789;0.588139832932447;0.705957688686877;0.264936662921391;0.429081654335452
126;FR;Leguminous plants green;G2000;0.283;0.985399631735541;0.954379684182566;0.999399476626287;0.999453422914173;1.54253790424362;3.09926886979281;1.52067135257052;0.4518152856962;0.235638758423149;0.713660302503417;0.289514591269133;0.955834214015598;0.997914331310871;0.580943760161889;0.256460060708984;0.596985719554321;0.143165449444936
271;ES;Hops;I4000;0.109;1.01772869075638;1.0205036800636;0.991663675469927;1.62755599328524;0.581570494062912;0.784056106465529;1.7727806678036;0.484190563083792;0.235364603250941;0.403565786749463;0.734627037058997;0.325743753710068;0.0917834309423996;0.240803666140246;0.819631947720901;0.26107368655913;0.216768354424087
181;IT;Leguminous plants green;G2000;0.109;0.99326173787811;1.08832646825277;0.980800974196195;1.05248007811052;0.929757312206827;0.281246028224942;3.06654524765459;0.771718569567347;0.235009132320264;0.783225552973454;0.146181376550306;0.390892296160449;0.421227411624186;0.905468569292134;0.28987913195367;0.312883936997995;0.525152172765864
144;HU;Oats;C1400;0.196;0.954959201271974;0.999104201131796;1.00460833118053;0.932766549783499;2.93525428744409;0.883533960572716;0.842558462831664;1.32694255476484;0.232789811754375;0.0606228782412227;0.963908697483283;0.629465879222346;0.473557835607967;0.0226161799519784;0.780407407234869;0.765204103615075;0.570019404537399
77;CZ;Aromatic & medicinal plants;I5000;0.109;0.962403928392356;1.01229620854344;1.00874159958619;1.01391838531741;1.77721777355801;1.00160974882026;0.78781036766411;0.937448114183131;0.232412691742761;0.141461361837205;0.489527511607986;0.149725664093962;0.350376688772936;0.24254040703445;0.996616623195861;0.450097576338416;0.786449136758677
197;NL;Sugar beet;R2000;0.978;0.918881855807297;1.00171113347466;1.00104194944026;61.3872997024053;2.49692542057691;0.913566010340443;1.46398902438051;0.0046922150416526;0.230219782492998;0.551602820947282;0.952188051682538;0.914383471018049;0.0429213837811998;0.682372397861153;0.888597847071606;0.546504425828491;0.0431458862577557
267;ES;Soy beans;I1130;0.450980181299624;1.04456887926053;0.961142456074617;1.00456230424964;0.668078966348475;0.28613463367134;1.69172925100552;0.797632470008582;2.74189523150741;0.229700009535361;0.0643446483522509;0.518641573268586;0.666719684002158;0.134024688360767;0.0227380114965942;0.639026112873679;0.719602486604778;0.133477534761393
292;UK;Oats;C1400;0.119223313227352;0.87804191406352;0.987957429127021;0.994858889193484;1.1107541268995;9.47219429306244;1.62832037921305;1.54837391057351;0.852692326875597;0.22882961968441;0.425154279882523;0.73272353948376;0.525643440868096;0.0923117275021307;0.364997365335416;0.577052105260792;0.497138259571062;0.756672823563369
277;SE;Wheat & spelt;C1100;0.0986064338913216;0.965511731300511;1.01906638903326;1.04078691238266;9.8913778911902e-06;1.95242392386811;0.755439709784324;0.144237837662808;NA;0.227100390575029;0.240855878874411;0.139614164763752;0.0390554332204284;0.195335793754527;0.203046230403455;0.387879250861691;0.0418089129390194;1
102;FI;Sugar beet;R2000;0.555160692928828;0.994443644553146;1.00914118558643;1.03792225617805;0.654610562862801;1.00902538130702;0.61790435520395;0.188460623504804;NA;0.226251818268152;0.806011281114626;0.435450666734478;0.0306679856195367;0.394056899502427;0.983186886099476;0.119608750662309;0.0294376272216065;1
263;ES;Roots & tubers;R0000;0.109;0.992607777446735;1.11348439532221;0.983321053568901;1.18438651661089;1.4396510714199;0.217932584762752;3.14895678373777;0.473857900466489;0.22580832736683;0.764003060014744;0.159806857149481;0.147718070348235;0.565842624539532;0.521282867787542;0.273977623510773;0.107719743502474;0.294472853535572
196;NL;Potatoes;R1000;1;1.00051527248066;0.984457262393164;0.989828697646812;22.2958071327235;1.18929661440969;1.26065681987242;2.54527480557467;0.0631308413940963;0.225550217827147;0.99708887476398;0.563352957708183;0.274257316666713;0.133516786360901;0.93811722752878;0.705564405004964;0.129818667300762;0.276502297746599
110;FR;Barley;C1300;0.978;1.03583451254955;0.986121123661101;1.0172000387449;0.793424984177183;0.431645746047687;1.20213156793683;0.340607222624335;1.35754750739752;0.223761862837552;0.530552025655342;0.713526517797813;0.0229279507630384;0.507295178040947;0.389033550543893;0.832285234447276;0.067700548435781;0.675951306021859
286;SE;Temporary grassland;G1000;0.239;1.01555827908931;0.996604447195253;1.02431089845609;0.941580874964152;0.781981080128444;1.01681868329308;0.248897022449527;NA;0.222665507057691;0.457730889898923;0.718722246181901;0.067453336076774;0.923899455832062;0.518528134423692;0.947828907939968;0.0452648069757203;1
232;RO;Sugar beet;R2000;0.563175903878975;0.992521802972224;1.01022702169459;1.01675273951231;0.974076694185222;1.63732274413884;0.642767260739831;0.320912942076285;0.981382536739572;0.222295340045015;0.76090208963139;0.668941804644879;0.10972465236126;0.202744424028107;0.366353273155795;0.399066487411756;0.112138945039375;0.93713624799883
13;AT;Tobacco;I3000;0.348;0.989349667185107;0.990196224093339;1.00014660929063;1.08630704179234;1.33860004944358;1.3652912116725;0.840164794789596;1.10740168148493;0.22187777293177;0.50818401432546;0.54090045962419;0.991512536002099;0.714996203574383;0.376805241086422;0.382275398091171;0.804299287196686;0.776238766649735
195;NL;Roots & tubers;R0000;0.109;0.920270674768604;1.03026079670495;0.990140242919825;91.9967251289552;3.31277894502984;0.557804696739997;2.2755464935514;0.00370133746679025;0.221750516586879;0.550064962728691;0.276037677752739;0.288129368793819;0.0252660614458313;0.585160036146065;0.344969542024347;0.178982628718516;0.0292495736255555
106;FI;Temporary grassland;G1000;0.174;1.01771953518745;0.998651067679132;1.00164448039477;0.982952342814518;0.761288016618754;0.90331368344766;1.07471772527708;NA;0.220641808622257;0.194607847821001;0.846748218682891;0.870232363340429;0.952965040283214;0.281389608349843;0.574812461666742;0.870825927652255;1
105;FI;Green plants fodder;G0000;0.174;1.01771711506954;0.998651416819075;1.00164602464706;0.982936355509713;0.761328988847389;0.903315196798062;1.074618749798;NA;0.220624364528177;0.19462083642798;0.846781645261803;0.870109721606998;0.952915731744389;0.281430386688466;0.574792837699643;0.870983577032538;1
220;PT;Maize;C1500;0.478;1.00337754603686;1.054968174891;1.01331002814209;0.961648140614943;1.09054177014928;NA;0.544479515425006;1.26410026471136;0.220466102017761;0.936446702396531;0.105093059301698;0.0785356387024732;0.620301248656262;0.888166174989674;1;NA;0.167133540459409
73;CZ;Soy beans;I1130;0.565;0.9831250140434;0.999199459672525;1.00969940110297;1.00355255776514;1.63573493378478;0.947244147950179;0.680985725586773;1.01676707472968;0.219422729286437;0.511278497148893;0.964041835332049;0.11439025471342;0.810966414580058;0.319840404585473;0.887341651513741;0.230923777534731;0.944831447936838
38;BG;Sugar beet;R2000;0;0.937448557809281;0.991397734036498;1.01987666210837;0.984111863085915;4.0928138297118;1.3158548875795;0.49849353100534;0.998149105123332;0.219095318388013;0.109979775280032;0.805885579811445;0.151905884234331;0.492938679557784;0.0649313035171236;0.688456631220641;0.284371960925568;0.995910107220549
80;CZ;Leguminous plants green;G2000;0.109;0.99512684827676;0.997916813588202;0.990684312624294;1.01284919409139;1.14827139143018;0.909010952070123;2.07904054464867;0.824518670157117;0.215280174255774;0.850366372355989;0.906806311174022;0.126335963895765;0.393045128584373;0.778830111868132;0.803657461982687;0.0269941089369137;0.425594140080247
174;IT;Soy beans;I1130;0.673987452668625;1.01106748735154;0.982890065805553;0.999849656767744;0.976728967577295;1.03870927594676;1.43838572829146;1.17647584568449;1.40920177005978;0.214275400335982;0.523316762040335;0.680120704637382;0.99135847095325;0.564747487599449;0.930842810156579;0.679119540554482;0.800996950634877;0.19095024008038
86;DK;Maize;C1500;0.239;1.02644407554552;1.01531020554622;1.00990058479387;NA;0.589179967459682;0.737496519511853;0.695750565863849;NA;0.213279536746706;0.180559315503029;0.07186211995288;0.507293766890427;1;NA;0.132435863516695;0.232024822889751;1
243;SK;Roots & tubers;R0000;0.109;0.985483898173557;0.992362096570093;1.0212420627576;0.988288793716925;1.02457569991792;0.994665772751837;0.424789046458475;1.05102672569969;0.213000121253214;0.405266435323684;0.63673025505375;0.019662109967989;0.745971604491038;0.938132048653863;0.98690383690092;0.05743500126658;0.820423300937452
273;ES;Green plants fodder;G0000;0.239;1.04730661559083;1.00807397715277;0.987097413432355;1.02284608425515;0.450494580464122;0.650701457020644;2.83223736496321;0.938847454711483;0.211282040240466;0.22632218935813;0.912450679285808;0.46127989761539;0.926043664840725;0.348923437105394;0.764393431707882;0.271803387059812;0.926474570854828
156;HU;Temporary grassland;G1000;0.196;1.01658283471319;0.992458670531752;1.00742577464036;1.18041683015325;0.732838144532687;1.05806988720742;0.787520177259306;0.54912349346442;0.210877007010708;0.436999253952097;0.671118708648804;0.395224068175653;0.0553740577543893;0.434686542682411;0.887548808651416;0.648281193699448;0.170808560615636
104;FI;Aromatic & medicinal plants;I5000;0.239;1.02126298971564;0.994720678694696;0.999499236238361;0.945543104373458;0.60273642093611;0.943005811353826;0.833347992348761;NA;0.210571115281151;0.215288349952711;0.5485853504033;0.968509847881084;0.878417031908226;0.114895268548631;0.79652332844637;0.744105243919254;1
198;NL;Fibre flax;I2100;0.228724950123054;1.08598642280733;0.994427823811429;1.00314394196887;4.48225540535677;0.250713562868607;0.817964970220684;0.951676916688726;0.152969074963019;0.210481375297959;0.454926280669644;0.82576771277187;0.674522898215662;0.745194367821693;0.440362866243029;0.717424411809948;0.915270620578138;0.838801654571133
155;HU;Green plants fodder;G0000;0.196;0.966692629431086;0.985648513647502;1.00941315657845;0.979076721912919;1.8908114251253;1.37671424867074;0.679108283865967;0.904664001941062;0.209084555272563;0.0934281458365939;0.388693112038733;0.259166897883576;0.785353900196841;0.0939748570509409;0.393960096501768;0.437241581478717;0.800675689923888
188;LT;Soy beans;I1130;0.13;0.963460238439802;0.983198759898388;1.00978141864265;1.27509845306382;2.20684296242559;1.82077292020401;0.516626214086248;0.463125447855934;0.208923470117508;0.25772921987202;0.368035507405874;0.571371965944419;0.650367247829559;0.155895766784513;0.152711929343258;0.437305239062923;0.58261733324433
184;LT;Rye;C1200;0.13;0.946350333899506;0.98286132718662;0.990100516447669;0.344407925585815;2.88312526618069;1.45117178850584;1.67690581313264;20.4763412319979;0.208641937256003;0.201742760744206;0.481974469774119;0.658321063221312;0.135427649769658;0.147473543697183;0.491838050907432;0.641391797862088;0.106290583603041
97;FI;Rye;C1200;0.239;1.04059305068188;1.00242802503859;1.01833730812582;0.900517242058496;0.626947924695943;0.96763393564231;0.461508045534464;NA;0.208416412605367;0.0811867323764523;0.834425545930181;0.280521318114997;0.829293650092798;0.268952929892555;0.91290865786902;0.29771958069995;1
186;LT;Maize;C1500;0.13;0.996623249856804;1.00745743629178;1.01410298254208;1.03385181759533;1.21921017186845;0.745411460585053;0.461883504089074;1.9667884022331;0.20545219861918;0.936874703582142;0.762207897018987;0.535062264220152;0.962196565788102;0.783217211975623;0.587759798544397;0.488279199321973;0.712480571094163
165;IT;Wheat & spelt;C1100;0.522;1.01436475655146;1.02881255970054;1.0160043179711;1.01842466442572;0.499043792910302;0.521156328789242;0.672386232406699;0.637883027982476;0.205154163135051;0.581529597883113;0.591898676180962;0.57289049433293;0.82940743434895;0.24977004141623;0.53298791785416;0.768979848278598;0.340850148291765
42;BG;Aromatic & medicinal plants;I5000;0.065;0.997023753159592;1.02129402014221;0.99410029083016;1.00929939757062;1.81424922700542;0.616738815438224;1.22564918714613;0.957288025415438;0.20453957491405;0.936354383084892;0.552258170213707;0.658472440866495;0.684270042621278;0.386496371546902;0.484778835635606;0.753794591558717;0.897037746688867
29;BE;Hops;I4000;0.043;1.03684062525675;1.04737981260337;1.00263847915023;1.13602691046226;0.393885016810019;0.332659470288642;0.998559423334275;0.725646074751174;0.202352872391707;0.803953428627378;0.0936435153321185;0.768236887191093;0.209080868308921;0.691988563050838;0.0667675925075987;0.99748288508164;0.416775035671012
231;RO;Potatoes;R1000;0.326;1.02428053352418;1.00477592361004;1.00262394999433;0.988047018076515;1.10079128873662;0.803537736920699;0.66661203141753;1.30096916262964;0.202206185163407;0.332910882931269;0.836650831139101;0.820132381549124;0.550857704384733;0.859209079030227;0.666170108771859;0.607686351204544;0.274498158168961
193;NL;Oats;C1400;0.194550804496363;0.996961461873678;1.04305675695138;0.991802360698556;4730769.46768033;0.943026831391459;0.409344476550083;1.47100416581103;1.42930128235499e-07;0.202170880136169;0.977969748272489;0.133878014827787;0.371100342033915;0.0479681364790999;0.972060969025526;0.158670701681287;0.495614454366544;0.043443632849401
139;DE;Leguminous plants green;G2000;0.192546215032425;0.940517165857417;0.990588032948195;1.01059031110862;0.909500899072042;3.10066579896294;1.09783677265877;0.352234007841406;0.777929665999888;0.201623530166977;0.381071225967566;0.633448885770178;0.0833451922860908;0.520614253152028;0.319902056565672;0.854787252482736;0.0277288314570159;0.578828363506255
31;BG;Wheat & spelt;C1100;0;1.00538885999936;1.03459540854166;1.01011676826609;1.00891704502941;0.887308797656091;0.628900645407317;0.676826636362934;1.18174709663829;0.200956189423622;0.885438009512457;0.333440197216488;0.449577966480446;0.694110545493648;0.861631804145243;0.496854099985514;0.54334722187464;0.621135216164995
112;FR;Maize;C1500;0.283;0.993192372484909;0.973943482030782;1.0069934259127;1.02647839908962;1.73837734731204;2.53484744706931;0.726034680931492;1.05838664589081;0.200462230728134;0.88219453903686;0.565087673539915;0.554947838964819;0.915986918659987;0.518551505639503;0.361558498374464;0.682090295058019;0.92085313169434
236;RO;Green maize;G3000;0.326;0.988392881163069;0.996059350927192;1.00856855185953;0.970282559196123;1.94196742964678;0.955808005082757;0.541350909884092;1.26882155066381;0.19724550212474;0.643096472438857;0.866806173585798;0.475938361315838;0.150671649242021;0.228277536830167;0.930364528251997;0.448465344635827;0.330038259996694
4;AT;Oats;C1400;0.239;0.969361591764578;0.963190334129828;0.9964583834194;0.733024223249867;2.18345849977597;2.75014962880616;1.15481005711812;1.68670910407808;0.196844241402628;0.339600917311511;0.166488475723698;0.869052779937839;0.280991388799055;0.194706819705077;0.0877442760747171;0.897411657021457;0.301768576877735
89;DK;Sugar beet;R2000;1;1.03134953103726;0.98746288577139;1.00455247858634;NA;0.605198759370972;1.69318611887041;1.06131954073435;NA;0.196245691528888;0.221100362791898;0.242381227239984;0.813156330063636;1;NA;0.267053241786938;0.114041742395913;1
276;ES;Green maize;G3000;0.934406560120857;0.964977023393805;1.07679168301653;0.961087949637539;0.602065170948813;2.07355269655131;0.171521483736876;8.64461892426779;2.10055538418395;0.195509998128783;0.554705442455603;0.55485126246888;0.154592323518706;0.0571565359551876;0.508411859635906;0.490964493418198;0.122268379110255;0.239828149527969
55;HR;Sunflower seed;I1120;0.261;0.992087080554986;0.983698423496411;1.00386988814402;1.00972074328501;1.1713447035629;1.42402787814706;0.910322532556632;1.47095060776296;0.194817183334648;0.662536473131079;0.357458653109593;0.635901567977187;0.913311332413403;0.679013586507837;0.363458317083852;0.838180565691137;0.2313283739989
285;SE;Green plants fodder;G0000;0.217;1.04134461807048;0.984141650498511;1.01349143982508;0.909136500268043;0.470560879025859;1.52112763621583;0.352738675255348;NA;0.191006737738231;0.147403933944532;0.209441775905973;0.434106983660261;0.912516858640035;0.142098675100432;0.222221048941237;0.249219828883531;1
100;FI;Roots & tubers;R0000;0.043;1.03254343069063;0.999457882826232;1.03213806349257;0.858093596347227;0.584646656485738;0.896285862596449;0.22930407785042;NA;0.190012979451539;0.163766372514164;0.963214969630825;0.0682656247930271;0.756866034681847;0.212666925411519;0.720173713503307;0.0554112237729385;1
235;RO;Tobacco;I3000;0.554449712547506;1.00976620236885;1.02599406678683;1.01366274796504;0.986553403683094;0.834848230178972;0.640672108981161;0.574575966771149;1.3818349959877;0.18910745324731;0.718770447622581;0.315546458590025;0.409148301858596;0.540191111665561;0.735926604733575;0.422474632739387;0.581672601008293;0.228084324598546
194;NL;Maize;C1500;0.239;0.970221170242239;0.973889604495994;0.997441817626694;0.000300417240520456;2.79878796745836;1.8741822737619;1.2116010533811;2215.62069725033;0.188890274938595;0.751495968228852;0.332257745227689;0.774561615193699;0.440229823447705;0.476365214862259;0.305342345383886;0.715976816675226;0.462710672966965
189;MT;Potatoes;R1000;0.261;1.05203674700876;1;1.00758767447587;NA;0.316128117873498;0.804887029445165;0.810179949162043;NA;0.188721809605769;0.0630563933703445;0.999999999999999;0.309950240740548;1;NA;0.064002828515531;0.968612079818145;1
