;country;crop_name;crop_id;uncertainty_indicator;odds_ratio_days_heatwave;odds_ratio_days_coldwave;odds_ratio_days_drought;odds_ratio_days_flood;odds_ratio_exp_area_heatwaves;odds_ratio_exp_area_coldwaves;odds_ratio_exp_area_droughts;odds_ratio_exp_area_floods;max_likelihood_pseudo_R2;Wald_Test_p_val_days_heatwave;Wald_Test_p_val_days_coldwave;Wald_Test_p_val_days_drought;Wald_Test_p_val_days_flood;Wald_Test_p_val_exp_area_heatwaves;Wald_Test_p_val_exp_area_coldwaves;Wald_Test_p_val_exp_area_droughts;Wald_Test_p_val_exp_area_floods
191;NL;Rye;C1200;0.21158418263351;1.10457223295522;0.966882171210709;0.988616123799446;0.267328283475458;0.146811894941031;2.02910207249966;2.7998939453073;1.00982021005479;0.188256243952093;0.466848256657946;0.228477932691943;0.246249677569563;0.692062593745534;0.37035398582066;0.265493688132261;0.11800389967179;0.997809298417993
185;LT;Barley;C1300;0.348;1.01162907805111;0.996315789006708;1.01592420601372;0.409471725950687;1.0714606097227;0.917941659315492;0.399456478544631;11.4970119188387;0.186759007934448;0.789126357376475;0.881817196281771;0.489467916499981;0.214693337875897;0.924508917064732;0.875649324068576;0.416439688821326;0.194111850554715
289;UK;Wheat & spelt;C1100;0.335359534900358;0.898711588535606;0.98586387739887;1.00049766974539;1.09278220835166;4.48668142547455;1.13022581818032;0.797257677363427;0.782650463512285;0.185681766473033;0.47191529054407;0.720502166781712;0.94843457123756;0.119282098647297;0.504441472880636;0.897750727058902;0.713995533804587;0.609667388539598
153;HU;Tobacco;I3000;0.559410983558712;1.03086224207332;0.999171243681447;1.01280873532587;0.963086322665512;0.616913075105035;0.953262869744603;0.582445405589621;1.16410022594692;0.1852235274524;0.140798985044592;0.965862691354747;0.300307074897422;0.540587074375074;0.182095399771796;0.906266534002767;0.455573131315515;0.578858303857633
18;AT;Green maize;G3000;1;1.03808605850068;0.976351580572262;1.0072071780094;1.27335347870508;0.594415809539841;1.80053774344256;0.912698623066902;0.617515557739511;0.18274839723963;0.278820783063044;0.392453014728748;0.755441384800747;0.359395888014214;0.392716174137157;0.324385463520712;0.937717380143459;0.315044984113556
70;CZ;Potatoes;R1000;0.37;0.987790282612528;0.988719472503714;1.00414034527004;0.995946575806047;1.54539805899802;1.44574378361399;0.83353045136945;0.836212108226511;0.181039494565764;0.642854535275213;0.534263188114563;0.502250230122478;0.789151210746651;0.389332883502202;0.35022937456127;0.57588182554205;0.469275906060614
172;IT;Sugar beet;R2000;0.795711465931601;0.97549337028153;0.980465282091078;1.00258737409611;1.01039498070966;2.20954653274537;1.97406847071859;0.6558758857005;0.886011836188261;0.180746350842485;0.245667256186681;0.707138725513878;0.894794466745517;0.865829613038881;0.136378558017423;0.530281201981127;0.64727850677907;0.730924013964092
192;NL;Barley;C1300;1;1.04891677161482;1.0268385488833;0.992459203429768;263.125869910936;0.354326585243105;0.546177511702747;1.78995098516156;0.00190268564983174;0.177911159660722;0.760475901929345;0.343141814107561;0.429343675932214;0.0499626887542637;0.678779180691198;0.339451870578289;0.352367530401517;0.0458081122278926
280;SE;Oats;C1400;0.217;0.959136485882041;0.992850139261957;1.02538959331776;0.794533557408028;1.93697383171245;1.16397435556261;0.490448957961732;NA;0.17735076495357;0.170366370624413;0.579211895987857;0.188674590513047;0.919884292932383;0.220491494103043;0.652102516051944;0.451643036234889;1
24;BE;Roots & tubers;R0000;0.0871620958766615;0.964736304795891;1.00653096847985;0.994138688889834;0.915602391553226;1.96467367363371;0.747379976258243;1.77446838892708;1.15957696477884;0.175833132269783;0.859531496849896;0.842290568250062;0.318540578092945;0.546396583874463;0.801373201109088;0.669601534230039;0.115334347466955;0.750461547471422
221;PT;Potatoes;R1000;0.804;0.984404491421942;0.969902745312132;0.990157293407232;1.00054725402543;1.32015912952525;NA;1.4459980663236;0.704615707817483;0.17567502088834;0.718017420876302;0.361230808759726;0.195504917683721;0.994611782395576;0.661655322336945;1;NA;0.410495376709479
242;SK;Sorghum;C1700;0.239;1.00391940197121;0.999402029524177;0.997960089642476;0.993861087887181;1.07916122791809;0.977298997191818;0.963861235961737;0.965499096429859;0.175460390214606;0.617580705896317;0.93427247525674;0.597134561959134;0.70524084102878;0.587180192707908;0.874905196911097;0.850891886739475;0.720637222926469
224;PT;Tobacco;I3000;0.63;1.00697901237177;0.985262908702045;0.996237645971756;0.890679442656384;0.742960948077973;NA;0.957033875808007;1.431345821829;0.173785274250192;0.873096451323711;0.656097867852909;0.618232249260149;0.159980922472736;0.640144983141191;1;NA;0.921604731783467
262;ES;Sorghum;C1700;0.238775668022783;0.993793312898707;1.0855191353324;1.01138039449984;0.962172970892468;1.13363118962022;0.32266553065936;0.564903459719331;0.922351661241621;0.172890928708984;0.752377716717584;0.376111776333524;0.384366665535516;0.769288685198669;0.807797760046518;0.494689485836077;0.494421601764107;0.854863313892711
217;PT;Rye;C1200;0.478;0.981281786852041;0.984714319065364;1.01217911181627;0.926420847116811;1.0737082199439;NA;0.448956410495808;1.15939681820315;0.172863724820883;0.664893151731963;0.644296375436204;0.11606528475977;0.349656315763564;0.910805455713174;1;NA;0.0800485516532032
117;FR;Sunflower seed;I1120;0.975539649856229;1.00819533712824;0.96606398191966;0.996103847633142;0.929041481436463;1.03188202850788;1.73847568358001;1.59565264817585;0.967967062242362;0.168775141244187;0.843614196380818;0.481260003060491;0.790313072484458;0.582692357546399;0.968934768482268;0.594388954615297;0.580902255383953;0.940073821873571
37;BG;Potatoes;R1000;0.13;1.04440752264999;1.03884397867198;1.00178193698537;0.968654131596665;0.597373893105243;0.462076151615835;0.735725883993328;1.21470752935612;0.168565033634617;0.176519552926416;0.301232189441379;0.879792746760988;0.33105200542105;0.382083287927756;0.279211818966633;0.666397031568304;0.590683843615667
40;BG;Soy beans;I1130;0.128674593665936;0.964618805377455;1.00308311385226;0.99105406156017;0.977668249649919;2.62797830676405;1.00701488894831;1.2332330971689;1.38687727428188;0.167986357770484;0.342855416025199;0.928700817531454;0.49623598794924;0.318684913609165;0.173648194880481;0.991674268187768;0.740144063823644;0.342387873915009
199;NL;Hemp;I2200;0.0943513909224012;1.21506387492305;1.00877032235908;1.00980551278603;0.716557486521116;0.0417334024687844;0.705194583993319;0.515095982337975;NA;0.167588650020424;0.162294239909565;0.743319524613677;0.274091681648424;0.535736226076948;0.160875023763094;0.561279523427986;0.248661380168496;1
244;SK;Potatoes;R1000;0.565;0.974986402272014;1.00714346611763;1.00955359103155;1.04059794892262;1.66361028839931;1.00943167317562;0.701668661455923;0.81287107129748;0.166326062039222;0.250467358799338;0.725157826009395;0.379459337659673;0.383146092092028;0.198367272190366;0.981584478143334;0.517777373439061;0.450881510931981
88;DK;Potatoes;R1000;0.87;1.01632750483002;1.0119623154809;1.01342594028366;NA;0.759444966566444;0.835023039575098;0.753984924453559;NA;0.162674066087357;0.502185522406764;0.253027217687421;0.473347331257232;1;NA;0.5256963135821;0.568351065413992;1
98;FI;Barley;C1300;0.565;1.0084560018947;1.01218251543644;1.01776566336627;0.778531455117515;1.0225678207754;0.901594838029033;0.382664921158537;NA;0.162587351220536;0.710573481584492;0.311829726233145;0.307615501553588;0.61342195725638;0.958170728273712;0.736170438029594;0.207947953579929;1
131;DE;Oats;C1400;0.234915464013467;0.924398211248367;0.992552452095307;1.00751386794981;0.665125649388423;2.84368017100207;0.937123510369936;0.699928339510952;3.02152547367224;0.161589892287124;0.48410291088718;0.741445974071563;0.289038937401148;0.201283108403739;0.5733245115122;0.910581207305291;0.567319188647469;0.18056424323024
202;PL;Rye;C1200;0.228831094667267;0.996760259628337;0.984570890878345;0.996003607099528;0.937826796185093;1.01573609446785;1.60412553548747;1.88526752595085;0.752530587678491;0.161560971958911;0.941703008067094;0.506742840359745;0.770031784106654;0.850711632714997;0.983541073988862;0.408350512212638;0.436520791238213;0.686514844682768
16;AT;Temporary grassland;G1000;0.239;1.03568723410808;0.985674111823158;1.00528855173724;0.881588065944314;0.627192872281452;1.29215723582936;1.05513470692534;1.4465381396634;0.161010028143455;0.265989274484675;0.61606765994324;0.834338052131511;0.678820629677111;0.425325527356415;0.680186608899253;0.966245444810331;0.482273434016397
226;PT;Green maize;G3000;0.217;1.02103718862564;0.992228311955545;1.00959715250463;0.999704565036145;0.778931527589483;NA;0.624331364291138;0.881705305023151;0.160748483718201;0.495006444770023;0.737353483321384;0.0771584842197899;0.995837205618805;0.573751849236086;1;NA;0.137390753243815
175;IT;Fibre flax;I2100;0.130400055991041;0.980525304455252;0.984529445816896;1.02348536757863;1.01395682694505;1.29602106570888;1.47373022674359;0.395981793769629;0.818009498666797;0.159857233163803;0.37602525207004;0.729560828482563;0.187168597431184;0.802520687028694;0.600809311960941;0.666564515922245;0.330402566408204;0.585279459183787
213;PL;Temporary grassland;G1000;0.109;1.00026631663036;0.99299320531054;0.997536780449061;0.792626456077206;1.08139405490625;0.834377578549563;1.07878275228854;2.79901758908766;0.159784863202978;0.995552118754276;0.754928965246942;0.854320679564303;0.409193434435427;0.918617170860561;0.732458739595026;0.916372318912149;0.118264710767388
91;DK;Temporary grassland;G1000;0.109;0.991455582763881;1.01586544403536;1.0317144495931;NA;1.1308858354295;0.649393670921476;0.297983149600126;NA;0.159735496914047;0.721979452268585;0.133759677332075;0.0994676989095094;1;NA;0.776510223484995;0.17765201388866;1
113;FR;Sorghum;C1700;0.281151317608579;0.97736262393818;0.973217262520785;1.00056608753031;0.962392100328264;1.58117191840409;1.75401056111985;1.48624531845486;0.985760462242683;0.159450470890276;0.531195015781565;0.579110061884695;0.974319824126781;0.730803846051898;0.536215484904446;0.582198542459813;0.696224340403858;0.972235441699667
247;SK;Soy beans;I1130;0.522;1.01531830250658;0.994540982408123;1.00899146598275;0.983380555599437;0.815880346600932;1.03541322496997;0.741981880667364;1.23068135975727;0.158859273509564;0.431295023300843;0.758982389090064;0.348295131285003;0.67544369756745;0.555398053322711;0.922666830956902;0.536396137789598;0.392098517870954
269;ES;Hemp;I2200;0.043;1.01139769720094;1.01076525870197;0.998303938209829;0.907617830167702;0.679810711734321;0.59900019646595;1.27182822625839;1.34726543081429;0.157752897923099;0.392010428837559;0.909349084427146;0.836800215234564;0.185470452009401;0.239918366045461;0.747611868917798;0.658363444642094;0.252274342456547
143;HU;Barley;C1300;0.565;0.990997801425068;1.00696619937286;1.01429169445879;1.01134288090103;1.30706435877699;0.981516921082579;0.502507061569544;0.962208660477361;0.156514668822506;0.716658286065361;0.73843804669515;0.167068234535821;0.909654444801793;0.570929479136391;0.967990583574666;0.263483196383877;0.939684392924113
190;NL;Wheat & spelt;C1100;0.543;1.03724181985089;1.02320663170901;0.994288925623996;23.8211609987108;0.442766902586118;0.637767914521332;1.49510375433905;0.0144628024331469;0.15612315207812;0.797457984433192;0.411645522030271;0.539833600859068;0.0593202098332942;0.71999836495292;0.474482508068183;0.506934092724218;0.103953478334048
87;DK;Roots & tubers;R0000;0.109;1.01470818999895;1.01560960751565;1.01684235213935;NA;0.822680502510324;0.772649776494355;0.541517921951833;NA;0.15501581673237;0.532116168284284;0.127313744440561;0.355218554408984;1;NA;0.641703461009304;0.400920324254029;1
23;BE;Maize;C1500;0.21700089651943;0.903085372190838;0.967362141422395;1.00205405169051;1.1497881617788;5.64852860816579;2.3455365318888;0.984415886440122;0.558263448529271;0.154717840390655;0.522054885537523;0.198670440607641;0.783689618985756;0.174235819249238;0.491320481962655;0.127924929730682;0.967737285065314;0.137178090445147
20;BE;Rye;C1200;0.194590591924134;0.955567361105346;1.00105758965156;0.994004208828679;1.20052999701687;1.71747918290959;0.772620057080512;1.27374607607725;0.732111648682855;0.153558657269566;0.829568224697789;0.974657673493366;0.321091251925081;0.23600651155683;0.848796482458617;0.711165754441401;0.51221578449665;0.522735434318021
109;FR;Rye;C1200;0.282977857890872;1.04703747433541;0.988934249084963;1.00481734017084;0.761781911982049;0.37216537869232;1.00967379605837;0.741987531768883;0.950502377623442;0.153271837658519;0.28696928026969;0.790634091425847;0.617370264074724;0.399255218358028;0.219150816030434;0.991528708228868;0.64370555990051;0.935182889510457
41;BG;Tobacco;I3000;0.13;0.981471507950654;1.02456291041085;1.00357404367278;0.964111580979754;1.6626669016947;0.712043353068811;0.908996269361164;1.45081400622881;0.152250242196324;0.589632259632469;0.553508816210865;0.789658544623437;0.20721619869069;0.419353045064439;0.669286537111655;0.900047526832784;0.301601946391587
154;HU;Aromatic & medicinal plants;I5000;0.196;0.99763378612935;0.992866672787272;1.00249370032909;1.07871367836599;0.957398242186372;1.03475262124799;0.82668565579497;0.94148155363844;0.151807801722618;0.892910532007607;0.666078746054015;0.806479056687376;0.174285385650301;0.889458390517635;0.922431911322161;0.753003717866162;0.81025609804619
19;BE;Wheat & spelt;C1100;0.544807632731805;0.809156627575211;0.968212316838107;1.00482198092793;0.916219420263445;12.7182467136355;1.9775651547056;0.643239555911848;0.975974933183949;0.15166770211095;0.296869188739644;0.337016409100246;0.414378168807581;0.535783219233805;0.326405687932703;0.325415378483442;0.216108957252407;0.956037976059149
283;SE;Potatoes;R1000;0.470463281726128;0.977919236916281;0.999820847086406;1.02176833748218;0.657993455488097;1.21937669357329;0.804849450692967;0.497319764065245;NA;0.151241754198408;0.398781769098723;0.988602453048124;0.216849290471865;0.8524780868344;0.680578367058732;0.512115861761833;0.423400011422133;1
25;BE;Potatoes;R1000;0.99925411991137;0.784611980091147;0.980424249994151;1.0036965940501;0.930023223096825;30.3835361364284;1.34501966057618;0.896159672625597;0.894849639359786;0.149913147487235;0.25392707220899;0.542445372109777;0.548685543094271;0.625750430358003;0.253099778854034;0.665392201405245;0.768669307681481;0.822996705538453
179;IT;Green plants fodder;G0000;0.109;1.02436341762673;1.01712335571456;1.00378045804578;1.02672110348995;0.543927041982766;0.776250612853967;1.12437282832463;0.958217286673906;0.147574025163036;0.356675244432105;0.76680343290314;0.869787878444883;0.607303921223982;0.355849563314081;0.833794891696699;0.920867978251163;0.913980166375195
290;UK;Rye;C1200;0.121325252525253;0.797658086354934;0.976630406911631;1.0031097959225;1.06371418731362;40.3609446744708;1.50237758492742;0.647170505764344;0.702025522480235;0.146948145820642;0.0949297065639817;0.527262619724593;0.722316934182622;0.403590581862521;0.0735665929165404;0.650805254885813;0.535171599344601;0.473356758676262
45;BG;Green maize;G3000;0.174;1.04239373246714;1.01752141381811;0.998338675443339;0.995198159948058;0.586825435640515;0.752962342323691;1.0368100074686;0.789728195265482;0.141061315816064;0.288813960827675;0.662562220458558;0.908467690423722;0.84779937841531;0.446354028516301;0.714751111803318;0.960151638299264;0.506539670097427
214;PL;Leguminous plants green;G2000;0.109;1.02674596834263;0.993115046549025;0.984276119530398;0.700001842139552;0.700155854059213;1.15666687845054;2.27304867948969;2.58818058247319;0.132934282419267;0.533655975200401;0.748008658172334;0.21309345928435;0.133375477954137;0.616375850593479;0.778674432317769;0.254873053230128;0.125217625355572
164;IE;Green maize;G3000;0.174;0.986006697316803;0.999039271373037;0.997347742553039;1.00969393827397;1.11351561384364;0.860664325862739;1.16546834746055;1.30762917904612;0.127217740370157;0.671563424245519;0.952381438714092;0.8008547882176;0.846037688611206;0.841632566724913;0.733118504802709;0.77047316426874;0.449957485249836
22;BE;Oats;C1400;0.222828777474227;1.04745825428682;0.978890292963478;1.0047251183234;0.884506132996195;0.293963587677826;1.16154781214487;0.865909626786007;1.50584908179001;0.126845248039008;0.828856537657249;0.50439159218195;0.484811277758123;0.392717922569789;0.697910201214951;0.825595760381771;0.712168950377592;0.414547277451196
101;FI;Potatoes;R1000;0.565;0.994569273848532;0.988454558583058;1.01935341533899;0.828914071534541;1.03521104160287;1.51415759376635;0.431205035825715;NA;0.122073795313895;0.820085934808103;0.349223811482384;0.281649191864557;0.719430894820831;0.938682483944958;0.202243877327575;0.286828120171467;1
122;FR;Hops;I4000;0.152;0.985708435935764;0.986110895940004;1.00053130316714;2.1960935086702;1.14143739236214;1.29324190445291;0.935313496317929;0.38843381340576;0.119662138510696;0.726180307222918;0.568142476807722;0.909994605497802;0.182324664660015;0.85301680443195;0.645169239393371;0.865111954461457;0.315504213651332
108;FR;Wheat & spelt;C1100;0.543;1.11742695615388;0.976379295651483;1.00542218308054;0.954151423561048;0.162533867973721;1.93052538811263;0.763218940186077;0.758601891662031;0.117593493156964;0.138416399891438;0.593452807842822;0.523193937384619;0.881576399330701;0.15057076440938;0.511749918407055;0.675466751843005;0.706109192758027
111;FR;Oats;C1400;0.283;1.03621414978253;0.982161877142071;1.01697509630342;1.03007602953795;0.509712512816426;1.28671818904094;0.334311432611661;0.8995271915838;0.117587490333191;0.507578551988456;0.702724130208248;0.114687665251756;0.9218052848362;0.490500588428318;0.8105442408931;0.145923344049665;0.873650398457427
28;BE;Tobacco;I3000;0.673743243243243;0.837309781017897;0.993445861759055;0.992155080595821;1.00274248096469;14.9866518754021;1.07234854395783;1.31159838046164;0.738860457758433;0.116275818581232;0.334007718278849;0.81402954251874;0.304574012456073;0.980952743840641;0.344045179410767;0.907580206546776;0.501564570793871;0.482791949423389
92;DK;Leguminous plants green;G2000;0.109;1.01829968718634;0.988873165811886;0.980837814900436;NA;0.819009785391711;1.54547196910332;2.46923728205565;NA;0.115675574324802;0.489740776400501;0.321497720390867;0.34030332379208;1;NA;0.671497934329922;0.209705096247651;1
107;FI;Leguminous plants green;G2000;0.0861981566820276;0.989347053451985;1.00305103510472;1.00061654047161;0.807855480354486;1.36095512503275;0.917240516304601;0.910675961490581;NA;0.114532033511202;0.367767173214203;0.621870403347424;0.944631766684986;0.410293305275354;0.171138567273213;0.58954143303787;0.811072067835796;1
120;FR;Hemp;I2200;0.148332778283682;1.03608827277347;1.00420226318379;0.990229910268829;1.4431089237431;0.515796604024896;0.811116200596345;2.25925927342878;0.589359766937422;0.109683940195423;0.407683483752765;0.904545809959466;0.168241207684675;0.334584389492276;0.39493109780251;0.795995494093589;0.165565478645513;0.426097474468087
33;BG;Barley;C1300;0.304;0.958540987636343;1.00571483949699;1.01528169093452;0.992249607126352;2.36359922387531;1.11164731696626;0.489827941900751;1.07586580089991;0.109231569838568;0.285352613823291;0.875647371201164;0.278623100619969;0.741944390822344;0.240258574426981;0.881403305731932;0.289962345518347;0.836991832944877
282;SE;Roots & tubers;R0000;0.087;1.0300049845887;0.996585379180791;0.977229126018006;0.0256347829400264;0.712421461925204;1.10357636494988;2.3259105119516;NA;0.105710108651479;0.243438685864975;0.784941967675404;0.180264881635851;0.704984276711723;0.459617415732537;0.76147303199755;0.317990502166518;1
118;FR;Soy beans;I1130;0.672053733970489;1.00105295021189;0.953441426729372;1.00318879192086;0.940747979417439;0.904384524996202;3.14485615294276;0.969465845338107;1.47627314580945;0.10480493564417;0.974629957496263;0.347966102797465;0.834125560370476;0.58764701454328;0.879780281835351;0.28843045120704;0.973407319141974;0.365532012372274
26;BE;Sugar beet;R2000;1.00038259997052;1.06799305174987;0.999792898055889;0.999934986660044;0.989714971766683;0.323948433071452;0.733427698047486;1.21372313155799;1.08317159302137;0.103276178758561;0.773098384882006;0.995629333472097;0.99218797325538;0.948415714146031;0.699467529182032;0.691094601554839;0.628274527777557;0.873250809909275
246;SK;Sunflower seed;I1120;0.565;0.976302200644771;1.0061631334813;1.01404264151674;1.02908055405681;1.37682573045328;0.763297392901541;0.585683327884844;0.903828809867671;0.102351704909939;0.276372175395789;0.761627053742669;0.200895792292322;0.528920432412514;0.415561464470542;0.508397303290808;0.331175921390686;0.712116272043281
82;DK;Wheat & spelt;C1100;0.543;0.998281760705474;1.01301702599945;1.01874053463158;NA;1.02357973575701;0.698410465928603;0.548179996850343;NA;0.0986483539844665;0.945058605883977;0.231297336810461;0.337482632735354;1;NA;0.958557793200821;0.2768251049528;1
284;SE;Sugar beet;R2000;0.478;0.989345781917366;0.988800519585328;1.02402629958166;NA;0.996822629531344;1.21507450675596;0.325782212901944;NA;0.0957465264119989;0.67692176877832;0.347229638188035;0.18116293169182;1;NA;0.994556140978547;0.551242760082908;1
69;CZ;Roots & tubers;R0000;0.109;0.978342880640003;0.994036323586576;1.0028932410005;0.997375593769792;1.53573921189347;0.941933279114326;0.979861150689355;0.949553893184561;0.0926992847886768;0.433834939021204;0.754986521840666;0.655134967367583;0.869388774623353;0.419859766148435;0.884684258610451;0.95252777588323;0.841677291920302
21;BE;Barley;C1300;1.00148582591231;1.1854179967889;0.999616353042484;0.996022941223895;0.867369504317167;0.120253186646355;0.904550652538444;1.25998951301281;1.72453619652798;0.0860919843873847;0.410114309293323;0.991171137604088;0.509728730794993;0.317845793140574;0.414937659697165;0.887670107732371;0.521170399543308;0.220715662266076
291;UK;Barley;C1300;0.866285621453733;0.873426465722854;1.0062717769271;0.999480128112512;1.01900898071763;5.101147295519;0.781844915580173;1.42021490789024;1.08102195101563;0.0844496018154195;0.378523655354721;0.850017535712382;0.963246123405942;0.800244514320914;0.4659259886858;0.764074687894972;0.657364765910363;0.888624744006298
116;FR;Sugar beet;R2000;0.977345404960448;1.11580284034083;0.992914950902434;1.00303675973518;0.973634997095795;0.166267907637113;1.07015972901534;0.817944503598374;0.777434970580069;0.0794234414113749;0.270870164425115;0.826552636698533;0.583436329096067;0.9141547507472;0.23706560269472;0.924087803624868;0.659379215532596;0.693507894016628
72;CZ;Sunflower seed;I1120;0.565;1.01341282021111;1.00929531708489;1.0040265481617;1.0067586757527;0.812377671958208;0.714635944643823;0.853029190778897;1.0280743359831;0.0783552182467372;0.635470424547892;0.632341874825765;0.538235044665197;0.676169040236744;0.697098368698618;0.42134780278404;0.644985425617731;0.915555777946763
157;HU;Leguminous plants green;G2000;0.196;0.996977694027662;0.989637987528835;0.999061785775535;1.01018746354357;1.03583999105804;1.24691688722223;0.983843744662906;0.858448735110797;0.0765150298168873;0.808180733570874;0.345914551554978;0.872590944168118;0.821787790647082;0.878776231543242;0.364718941551339;0.963134518248777;0.497086215676729
93;DK;Green maize;G3000;0.761;1.01572067604215;1.00947552896996;1.00721097919725;NA;0.696530068193063;0.845593934509636;0.758984122794756;NA;0.0654893224417387;0.540448561228042;0.388779275639257;0.71381492904846;1;NA;0.430615459906988;0.615240728545611;1
137;DE;Soy beans;I1130;0.0919594529475205;0.976693841366224;0.999793732387341;1.00479690995531;0.96780153917785;1.30449950321621;0.985848798411301;0.871523034640867;0.998019630489543;0.0634834335134936;0.595936962399464;0.98852542983315;0.316776079078548;0.723444212838908;0.708714912412946;0.969710580497227;0.658874116786911;0.994624277387357
268;ES;Fibre flax;I2100;0.087;0.961211143462595;1;1.00135510206417;0.951077147468328;1.61160839792433;0.830724173101074;1.03435943672705;0.925700211937305;0.0477171585236447;0.755459060729089;0.999999999999994;0.950885786073555;0.810374025008356;0.786185499829953;0.964053485587921;0.973605611609597;0.871266786325531
216;PT;Wheat & spelt;C1100;0.348;0.990163642933417;0.981205810037851;1.00771524501186;0.977177632462288;1.16309494700311;NA;0.647996972042108;1.1486421916679;0.0384454788907012;0.833346927532444;0.598075752932853;0.348657806457173;0.792003738796555;0.825357893220632;1;NA;0.370469099704781
